Date mutation,Nature mutation,Valeur fonciere,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Type local,Surface reelle bati,Nombre pieces principales,Surface terrain
2022-12-07,Vente,56700000.0,PL,9917,DES VOSGES,75004,PARIS 04,75,104,Appartement,38.0,2.0,761.0
2022-12-07,Vente,56700000.0,PL,9917,DES VOSGES,75004,PARIS 04,75,104,Local industriel. commercial ou assimilé,46.0,0.0,761.0
2022-12-07,Vente,56700000.0,PL,9917,DES VOSGES,75004,PARIS 04,75,104,Appartement,60.0,3.0,761.0
2022-12-07,Vente,56700000.0,PL,9917,DES VOSGES,75004,PARIS 04,75,104,Dépendance,0.0,0.0,761.0
2022-12-07,Vente,56700000.0,PL,9917,DES VOSGES,75004,PARIS 04,75,104,Appartement,156.0,4.0,761.0
2022-12-07,Vente,56700000.0,PL,9917,DES VOSGES,75004,PARIS 04,75,104,Appartement,45.0,2.0,761.0
2022-12-07,Vente,56700000.0,PL,9917,DES VOSGES,75004,PARIS 04,75,104,Dépendance,0.0,0.0,761.0
2022-12-07,Vente,56700000.0,PL,9917,DES VOSGES,75004,PARIS 04,75,104,Dépendance,0.0,0.0,761.0
2022-12-07,Vente,56700000.0,PL,9917,DES VOSGES,75004,PARIS 04,75,104,Dépendance,0.0,0.0,761.0
2022-12-07,Vente,56700000.0,PL,9917,DES VOSGES,75004,PARIS 04,75,104,Dépendance,0.0,0.0,761.0
2022-12-07,Vente,56700000.0,PL,9917,DES VOSGES,75004,PARIS 04,75,104,Dépendance,0.0,0.0,761.0
2022-12-07,Vente,56700000.0,PL,9917,DES VOSGES,75004,PARIS 04,75,104,Dépendance,0.0,0.0,761.0
2022-12-07,Vente,56700000.0,PL,9917,DES VOSGES,75004,PARIS 04,75,104,Dépendance,0.0,0.0,761.0
2022-12-07,Vente,56700000.0,PL,9917,DES VOSGES,75004,PARIS 04,75,104,Dépendance,0.0,0.0,761.0
2022-12-07,Vente,56700000.0,PL,9917,DES VOSGES,75004,PARIS 04,75,104,Dépendance,0.0,0.0,761.0
2022-12-07,Vente,56700000.0,PL,9917,DES VOSGES,75004,PARIS 04,75,104,Dépendance,0.0,0.0,761.0
2022-06-30,Vente,7200000.0,RUE,5590,LE PELETIER,75009,PARIS 09,75,109,Local industriel. commercial ou assimilé,610.0,0.0,93.0
2022-08-07,Vente,1472200.0,RUE,9700,VERON,75018,PARIS 18,75,118,Appartement,36.0,2.0,54.0
2022-08-07,Vente,1472200.0,RUE,9700,VERON,75018,PARIS 18,75,118,Appartement,36.0,2.0,54.0
2022-08-07,Vente,1472200.0,RUE,9700,VERON,75018,PARIS 18,75,118,Appartement,22.0,1.0,54.0
2022-08-07,Vente,1472200.0,RUE,9700,VERON,75018,PARIS 18,75,118,Appartement,18.0,1.0,54.0
2022-08-07,Vente,1472200.0,RUE,9700,VERON,75018,PARIS 18,75,118,Appartement,21.0,1.0,54.0
2022-08-07,Vente,1472200.0,RUE,9700,VERON,75018,PARIS 18,75,118,Appartement,18.0,1.0,54.0
2022-12-07,Vente,2100000.0,RUE,9212,DE TERRE NEUVE,75020,PARIS 20,75,120,Local industriel. commercial ou assimilé,425.0,0.0,482.0
2022-12-07,Vente,2100000.0,RUE,9212,DE TERRE NEUVE,75020,PARIS 20,75,120,Appartement,21.0,2.0,482.0
2022-12-07,Vente,2100000.0,RUE,9212,DE TERRE NEUVE,75020,PARIS 20,75,120,Appartement,21.0,2.0,482.0
2022-12-07,Vente,2100000.0,RUE,9212,DE TERRE NEUVE,75020,PARIS 20,75,120,Appartement,27.0,2.0,482.0
2022-12-07,Vente,2100000.0,RUE,9212,DE TERRE NEUVE,75020,PARIS 20,75,120,Appartement,23.0,2.0,482.0
2022-12-07,Vente,2100000.0,RUE,9212,DE TERRE NEUVE,75020,PARIS 20,75,120,Appartement,21.0,2.0,482.0
2022-12-07,Vente,2100000.0,RUE,9212,DE TERRE NEUVE,75020,PARIS 20,75,120,Appartement,25.0,1.0,482.0
2022-12-07,Vente,2100000.0,RUE,9212,DE TERRE NEUVE,75020,PARIS 20,75,120,Dépendance,0.0,0.0,482.0
2022-12-07,Vente,2100000.0,RUE,9212,DE TERRE NEUVE,75020,PARIS 20,75,120,Appartement,22.0,2.0,482.0
2022-12-07,Vente,2100000.0,RUE,9212,DE TERRE NEUVE,75020,PARIS 20,75,120,Appartement,29.0,2.0,482.0
2022-12-07,Vente,2100000.0,RUE,9212,DE TERRE NEUVE,75020,PARIS 20,75,120,Appartement,32.0,2.0,482.0
2022-12-07,Vente,2100000.0,RUE,9212,DE TERRE NEUVE,75020,PARIS 20,75,120,Appartement,23.0,1.0,482.0
2022-12-07,Vente,2100000.0,RUE,9212,DE TERRE NEUVE,75020,PARIS 20,75,120,Appartement,22.0,1.0,482.0
2022-12-07,Vente,2100000.0,RUE,9212,DE TERRE NEUVE,75020,PARIS 20,75,120,Appartement,23.0,1.0,482.0
2022-12-07,Vente,2100000.0,RUE,9212,DE TERRE NEUVE,75020,PARIS 20,75,120,Appartement,31.0,1.0,482.0
2022-12-07,Vente,2100000.0,RUE,9212,DE TERRE NEUVE,75020,PARIS 20,75,120,Appartement,25.0,1.0,482.0
2022-12-07,Vente,2100000.0,RUE,9212,DE TERRE NEUVE,75020,PARIS 20,75,120,Appartement,32.0,2.0,482.0
2022-12-07,Vente,2100000.0,RUE,9212,DE TERRE NEUVE,75020,PARIS 20,75,120,Appartement,22.0,1.0,482.0
2022-12-07,Vente,2100000.0,RUE,9212,DE TERRE NEUVE,75020,PARIS 20,75,120,Appartement,19.0,1.0,482.0
2022-06-27,Vente,3500000.0,RUE,5661,DE LA LIBERTE,75019,PARIS 19,75,119,Appartement,29.0,2.0,396.0
2022-06-27,Vente,3500000.0,RUE,5661,DE LA LIBERTE,75019,PARIS 19,75,119,Appartement,28.0,1.0,396.0
2022-06-27,Vente,3500000.0,RUE,5661,DE LA LIBERTE,75019,PARIS 19,75,119,Appartement,59.0,2.0,396.0
2022-06-27,Vente,3500000.0,RUE,5661,DE LA LIBERTE,75019,PARIS 19,75,119,Appartement,30.0,2.0,396.0
2022-06-27,Vente,3500000.0,RUE,5661,DE LA LIBERTE,75019,PARIS 19,75,119,Appartement,35.0,2.0,396.0
2022-06-27,Vente,3500000.0,RUE,5661,DE LA LIBERTE,75019,PARIS 19,75,119,Appartement,30.0,1.0,396.0
2022-06-27,Vente,3500000.0,RUE,5661,DE LA LIBERTE,75019,PARIS 19,75,119,Appartement,30.0,2.0,396.0
2022-06-27,Vente,3500000.0,RUE,5661,DE LA LIBERTE,75019,PARIS 19,75,119,Appartement,75.0,2.0,396.0
2022-06-27,Vente,3500000.0,RUE,5661,DE LA LIBERTE,75019,PARIS 19,75,119,Appartement,29.0,2.0,396.0
2022-06-27,Vente,3500000.0,RUE,5661,DE LA LIBERTE,75019,PARIS 19,75,119,Appartement,28.0,1.0,396.0
2022-11-07,Echange,500000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Local industriel. commercial ou assimilé,20.0,0.0,187.0
2022-11-07,Echange,500000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Local industriel. commercial ou assimilé,38.0,0.0,187.0
2022-11-07,Echange,500000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Appartement,32.0,2.0,187.0
2022-11-07,Echange,500000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Appartement,32.0,2.0,187.0
2022-11-07,Echange,500000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Appartement,60.0,3.0,187.0
2022-11-07,Echange,500000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Local industriel. commercial ou assimilé,18.0,0.0,187.0
2022-11-07,Echange,500000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Appartement,23.0,1.0,187.0
2022-11-07,Echange,500000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Appartement,31.0,1.0,187.0
2022-11-07,Echange,500000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Local industriel. commercial ou assimilé,14.0,0.0,187.0
2022-11-07,Echange,500000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Appartement,31.0,2.0,187.0
2022-11-07,Echange,500000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Appartement,32.0,2.0,187.0
2022-11-07,Echange,500000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Appartement,20.0,1.0,187.0
2022-11-07,Echange,500000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Appartement,20.0,1.0,187.0
2022-11-07,Echange,500000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Dépendance,0.0,0.0,187.0
2022-11-07,Echange,500000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Dépendance,0.0,0.0,187.0
2022-11-07,Echange,500000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Dépendance,0.0,0.0,187.0
2022-11-07,Echange,500000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Appartement,7.0,0.0,187.0
2022-11-07,Echange,500000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Appartement,44.0,2.0,187.0
2022-11-07,Echange,500000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Appartement,44.0,2.0,187.0
2022-11-07,Echange,500000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Local industriel. commercial ou assimilé,11.0,0.0,187.0
2022-11-07,Echange,500000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Local industriel. commercial ou assimilé,40.0,0.0,187.0
2022-11-07,Echange,500000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Appartement,20.0,1.0,187.0
2022-11-07,Echange,280000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Appartement,27.0,2.0,250.0
2022-11-07,Echange,280000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Appartement,35.0,2.0,250.0
2022-11-07,Echange,280000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Appartement,24.0,2.0,250.0
2022-11-07,Echange,280000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Appartement,29.0,2.0,250.0
2022-11-07,Echange,280000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Local industriel. commercial ou assimilé,18.0,0.0,250.0
2022-11-07,Echange,280000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Dépendance,0.0,0.0,250.0
2022-11-07,Echange,280000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Dépendance,0.0,0.0,250.0
2022-11-07,Echange,280000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Dépendance,0.0,0.0,250.0
2022-11-07,Echange,280000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Appartement,27.0,2.0,250.0
2022-11-07,Echange,280000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Appartement,27.0,2.0,250.0
2022-11-07,Echange,280000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Dépendance,0.0,0.0,250.0
2022-11-07,Echange,280000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Local industriel. commercial ou assimilé,50.0,0.0,250.0
2022-11-07,Echange,280000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Appartement,29.0,2.0,250.0
2022-11-07,Echange,280000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Dépendance,0.0,0.0,250.0
2022-11-07,Echange,280000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Dépendance,0.0,0.0,250.0
2022-11-07,Echange,280000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Dépendance,0.0,0.0,250.0
2022-11-07,Echange,280000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Dépendance,0.0,0.0,250.0
2022-11-07,Echange,280000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Appartement,27.0,2.0,250.0
2022-11-07,Echange,280000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Dépendance,0.0,0.0,250.0
2022-11-07,Echange,280000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Appartement,24.0,2.0,250.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Dépendance,0.0,0.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Appartement,6.0,1.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Appartement,20.0,1.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Local industriel. commercial ou assimilé,116.0,0.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Local industriel. commercial ou assimilé,42.0,0.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Local industriel. commercial ou assimilé,40.0,0.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Local industriel. commercial ou assimilé,38.0,0.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Local industriel. commercial ou assimilé,183.0,0.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Appartement,20.0,1.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Dépendance,0.0,0.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Dépendance,0.0,0.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Dépendance,0.0,0.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Dépendance,0.0,0.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Dépendance,0.0,0.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Dépendance,0.0,0.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Dépendance,0.0,0.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Appartement,40.0,2.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Appartement,16.0,1.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Appartement,22.0,2.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Appartement,35.0,2.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Appartement,7.0,1.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Local industriel. commercial ou assimilé,130.0,0.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Appartement,19.0,1.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Appartement,44.0,2.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Appartement,24.0,1.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Appartement,10.0,1.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Appartement,19.0,1.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Appartement,30.0,1.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Appartement,29.0,1.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Appartement,19.0,1.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Appartement,23.0,1.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Dépendance,0.0,0.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Appartement,19.0,1.0,258.0
2022-07-07,Vente,7000000.0,RUE,7561,POISSONNIERE,75002,PARIS 02,75,102,Appartement,29.0,1.0,258.0
2022-06-30,Vente,262717.2,PAS,8707,SAINT MICHEL,75017,PARIS 17,75,117,Appartement,30.0,2.0,81.0
2022-06-30,Vente,262717.2,PAS,8707,SAINT MICHEL,75017,PARIS 17,75,117,Local industriel. commercial ou assimilé,130.0,0.0,81.0
2022-06-30,Vente,262717.2,PAS,8707,SAINT MICHEL,75017,PARIS 17,75,117,Appartement,30.0,2.0,81.0
2022-06-30,Vente,262717.2,PAS,8707,SAINT MICHEL,75017,PARIS 17,75,117,Appartement,20.0,1.0,81.0
2022-06-30,Vente,262717.2,PAS,8707,SAINT MICHEL,75017,PARIS 17,75,117,Appartement,30.0,2.0,81.0
2022-06-30,Vente,262717.2,PAS,8707,SAINT MICHEL,75017,PARIS 17,75,117,Appartement,28.0,1.0,81.0
2022-06-30,Vente,262717.2,PAS,8707,SAINT MICHEL,75017,PARIS 17,75,117,Appartement,30.0,2.0,81.0
2022-06-30,Vente,262717.2,PAS,8707,SAINT MICHEL,75017,PARIS 17,75,117,Appartement,30.0,2.0,81.0
2022-06-30,Vente,262717.2,PAS,8707,SAINT MICHEL,75017,PARIS 17,75,117,Appartement,30.0,2.0,81.0
2022-07-25,Vente,34800000.0,AV,1733,DES CHAMPS ELYSEES,75008,PARIS 08,75,108,Local industriel. commercial ou assimilé,1166.0,0.0,418.0
2022-07-25,Vente,34800000.0,AV,1733,DES CHAMPS ELYSEES,75008,PARIS 08,75,108,Local industriel. commercial ou assimilé,761.0,0.0,418.0
2022-07-25,Vente,34800000.0,AV,1733,DES CHAMPS ELYSEES,75008,PARIS 08,75,108,Local industriel. commercial ou assimilé,284.0,0.0,418.0
2022-07-25,Vente,34800000.0,AV,1733,DES CHAMPS ELYSEES,75008,PARIS 08,75,108,Local industriel. commercial ou assimilé,0.0,0.0,418.0
2022-06-30,Vente,2634750.0,CITE,6341,DU MIDI,75018,PARIS 18,75,118,Maison,180.0,6.0,112.0
2022-07-19,Vente,17303000.0,RUE,9789,VIETE,75017,PARIS 17,75,117,Local industriel. commercial ou assimilé,797.0,0.0,397.0
2022-11-07,Vente,660000.0,RUE,2799,DIEU,75010,PARIS 10,75,110,Local industriel. commercial ou assimilé,1110.0,0.0,332.0
2022-11-07,Vente,2100000.0,RUE,9408,DE TRACY,75002,PARIS 02,75,102,Appartement,49.0,3.0,214.0
2022-11-07,Vente,2100000.0,RUE,9408,DE TRACY,75002,PARIS 02,75,102,Appartement,52.0,3.0,214.0
2022-11-07,Vente,2100000.0,RUE,9408,DE TRACY,75002,PARIS 02,75,102,Appartement,45.0,2.0,214.0
2022-11-07,Vente,2100000.0,RUE,9408,DE TRACY,75002,PARIS 02,75,102,Appartement,42.0,2.0,214.0
2022-11-07,Vente,2100000.0,RUE,9408,DE TRACY,75002,PARIS 02,75,102,Appartement,49.0,3.0,214.0
2022-11-07,Vente,2100000.0,RUE,9408,DE TRACY,75002,PARIS 02,75,102,Appartement,45.0,2.0,214.0
2022-11-07,Vente,2100000.0,RUE,9408,DE TRACY,75002,PARIS 02,75,102,Appartement,42.0,2.0,214.0
2022-11-07,Vente,2100000.0,RUE,9408,DE TRACY,75002,PARIS 02,75,102,Appartement,30.0,1.0,214.0
2022-11-07,Vente,2100000.0,RUE,9408,DE TRACY,75002,PARIS 02,75,102,Appartement,56.0,3.0,214.0
2022-11-07,Vente,2100000.0,RUE,9408,DE TRACY,75002,PARIS 02,75,102,Appartement,57.0,3.0,214.0
2022-11-07,Vente,2100000.0,RUE,9408,DE TRACY,75002,PARIS 02,75,102,Appartement,33.0,1.0,214.0
2022-11-07,Vente,2100000.0,RUE,9408,DE TRACY,75002,PARIS 02,75,102,Appartement,48.0,2.0,214.0
2022-11-07,Vente,2100000.0,RUE,9408,DE TRACY,75002,PARIS 02,75,102,Local industriel. commercial ou assimilé,274.0,0.0,214.0
2022-11-07,Vente,1300000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Appartement,32.0,2.0,187.0
2022-11-07,Vente,1300000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Dépendance,0.0,0.0,187.0
2022-11-07,Vente,1300000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Dépendance,0.0,0.0,187.0
2022-11-07,Vente,1300000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Dépendance,0.0,0.0,187.0
2022-11-07,Vente,1300000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Appartement,7.0,0.0,187.0
2022-11-07,Vente,1300000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Appartement,44.0,2.0,187.0
2022-11-07,Vente,1300000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Appartement,44.0,2.0,187.0
2022-11-07,Vente,1300000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Local industriel. commercial ou assimilé,11.0,0.0,187.0
2022-11-07,Vente,1300000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Local industriel. commercial ou assimilé,40.0,0.0,187.0
2022-11-07,Vente,1300000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Appartement,20.0,1.0,187.0
2022-11-07,Vente,1300000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Appartement,60.0,3.0,187.0
2022-11-07,Vente,1300000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Local industriel. commercial ou assimilé,18.0,0.0,187.0
2022-11-07,Vente,1300000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Appartement,23.0,1.0,187.0
2022-11-07,Vente,1300000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Appartement,31.0,1.0,187.0
2022-11-07,Vente,1300000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Local industriel. commercial ou assimilé,20.0,0.0,187.0
2022-11-07,Vente,1300000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Appartement,32.0,2.0,187.0
2022-11-07,Vente,1300000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Appartement,20.0,1.0,187.0
2022-11-07,Vente,1300000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Appartement,31.0,2.0,187.0
2022-11-07,Vente,1300000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Local industriel. commercial ou assimilé,14.0,0.0,187.0
2022-11-07,Vente,1300000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Local industriel. commercial ou assimilé,38.0,0.0,187.0
2022-11-07,Vente,1300000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Appartement,32.0,2.0,187.0
2022-11-07,Vente,1300000.0,RUE,3284,D ENGHIEN,75010,PARIS 10,75,110,Appartement,20.0,1.0,187.0
2022-11-07,Vente,720000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Dépendance,0.0,0.0,250.0
2022-11-07,Vente,720000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Appartement,29.0,2.0,250.0
2022-11-07,Vente,720000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Appartement,24.0,2.0,250.0
2022-11-07,Vente,720000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Appartement,35.0,2.0,250.0
2022-11-07,Vente,720000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Appartement,29.0,2.0,250.0
2022-11-07,Vente,720000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Appartement,27.0,2.0,250.0
2022-11-07,Vente,720000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Appartement,27.0,2.0,250.0
2022-11-07,Vente,720000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Appartement,24.0,2.0,250.0
2022-11-07,Vente,720000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Appartement,27.0,2.0,250.0
2022-11-07,Vente,720000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Appartement,27.0,2.0,250.0
2022-11-07,Vente,720000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Local industriel. commercial ou assimilé,18.0,0.0,250.0
2022-11-07,Vente,720000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Local industriel. commercial ou assimilé,50.0,0.0,250.0
2022-11-07,Vente,720000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Dépendance,0.0,0.0,250.0
2022-11-07,Vente,720000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Dépendance,0.0,0.0,250.0
2022-11-07,Vente,720000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Dépendance,0.0,0.0,250.0
2022-11-07,Vente,720000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Dépendance,0.0,0.0,250.0
2022-11-07,Vente,720000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Dépendance,0.0,0.0,250.0
2022-11-07,Vente,720000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Dépendance,0.0,0.0,250.0
2022-11-07,Vente,720000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Dépendance,0.0,0.0,250.0
2022-11-07,Vente,720000.0,BD,1887,DE CHARONNE,75020,PARIS 20,75,120,Dépendance,0.0,0.0,250.0
2022-07-22,Vente,15125000.0,RUE,8794,SALOMON DE CAUS,75003,PARIS 03,75,103,Local industriel. commercial ou assimilé,1590.0,0.0,246.0
2022-04-07,Vente,1600000.0,PAS,6575,DE LA MOSELLE,75019,PARIS 19,75,119,Appartement,10.0,1.0,60.0
2022-04-07,Vente,1600000.0,PAS,6575,DE LA MOSELLE,75019,PARIS 19,75,119,Appartement,16.0,1.0,60.0
2022-04-07,Vente,1600000.0,PAS,6575,DE LA MOSELLE,75019,PARIS 19,75,119,Appartement,50.0,2.0,60.0
2022-04-07,Vente,1600000.0,PAS,6575,DE LA MOSELLE,75019,PARIS 19,75,119,Appartement,16.0,1.0,60.0
2022-04-07,Vente,1600000.0,PAS,6575,DE LA MOSELLE,75019,PARIS 19,75,119,Appartement,10.0,1.0,60.0
2022-04-07,Vente,1600000.0,PAS,6575,DE LA MOSELLE,75019,PARIS 19,75,119,Appartement,34.0,1.0,60.0
2022-04-07,Vente,1600000.0,PAS,6575,DE LA MOSELLE,75019,PARIS 19,75,119,Appartement,16.0,1.0,60.0
2022-04-07,Vente,1600000.0,PAS,6575,DE LA MOSELLE,75019,PARIS 19,75,119,Appartement,16.0,1.0,60.0
2022-04-07,Vente,1600000.0,PAS,6575,DE LA MOSELLE,75019,PARIS 19,75,119,Appartement,16.0,1.0,60.0
2022-04-07,Vente,1600000.0,PAS,6575,DE LA MOSELLE,75019,PARIS 19,75,119,Appartement,16.0,1.0,60.0
2022-07-22,Vente,10700000.0,RUE,3961,GARREAU,75018,PARIS 18,75,118,Appartement,38.0,3.0,357.0
2022-07-22,Vente,10700000.0,RUE,3961,GARREAU,75018,PARIS 18,75,118,Appartement,38.0,3.0,357.0
